0,0
-1770,0
-3540,-211.86592902935604
-3540,-942.2394501360905
-3540,-2133.2394501360905
-3540,-3324.2394501360905
-3540,-4515.23945013609
-3540,-5706.23945013609
-3540,-6897.23945013609
-3540,-8088.23945013609
-3540,-9279.23945013609
-3540,-10470.23945013609
-3540,-11661.23945013609
-3540,-12852.23945013609
-3540,-14043.23945013609
-3540,-15234.23945013609
-3540,-16425.23945013609
-3540,-17616.23945013609
-3540,-18807.23945013609
-3540,-19998.23945013609
-3540,-21189.23945013609
-3540,-22380.23945013609
-2959.166613093941,-22380.23945013609
-1189.1666130939411,-22380.23945013609
580.8333869060589,-22380.23945013609
2350.833386906059,-22380.23945013609
4120.833386906059,-22380.23945013609
5890.833386906059,-22380.23945013609
7660.833386906059,-22380.23945013609
9430.833386906059,-22380.23945013609
11200.833386906059,-22380.23945013609
12970.833386906059,-22380.23945013609
14740.833386906059,-22380.23945013609
16510.83338690606,-22380.23945013609
18280.83338690606,-22380.23945013609
20050.83338690606,-22380.23945013609
21820.83338690606,-22380.23945013609
23590.83338690606,-22380.23945013609
25360.83338690606,-22380.23945013609
27130.83338690606,-22380.23945013609
28900.83338690606,-22380.23945013609
30670.83338690606,-22380.23945013609
32440.83338690606,-22380.23945013609
34210.83338690606,-22380.23945013609
35980.83338690606,-22380.23945013609
37750.83338690606,-22607.788132416106
39520.83338690606,-23798.788132416106
41290.83338690606,-24989.788132416106
43060.83338690606,-26180.788132416106
44830.83338690606,-27371.788132416106
46600.83338690606,-28562.788132416106
48370.83338690606,-29753.788132416106
50140.83338690606,-30944.788132416106
51910.83338690606,-29753.788132416106
51910.83338690606,-29528.000177334987
51910.83338690606,-28337.000177334987
51910.83338690606,-27146.000177334987
51910.83338690606,-25955.000177334987
51910.83338690606,-24764.000177334987
51599.26990900765,-23573.000177334987
49829.26990900765,-22382.000177334987
49570.00048216974,-21191.000177334987
47800.00048216974,-20000.000177334987
