0,0
1062.1922098933555,0
2833.6922098933555,0
4605.1922098933555,0
6376.6922098933555,0
8148.1922098933555,696.823201902984
9919.692209893356,1886.323201902984
11663.189475768544,1886.323201902984
13434.689475768544,1886.323201902984
15206.189475768544,1886.323201902984
16977.689475768544,1886.323201902984
18749.189475768544,2081.012322636152
20520.689475768544,3270.512322636152
20736.992701056133,2920.2548668681056
22508.492701056133,1730.7548668681059
22239.62393877886,1178.4204655558506
22239.62393877886,345.3442678595734
21344.204528509534,-844.1557321404266
21453.831634928716,-2033.6557321404266
23225.331634928716,-3223.1557321404266
24945.893935248205,-3223.1557321404266
26717.393935248205,-3453.4918161203013
26717.393935248205,-4642.991816120301
27824.39872063359,-5832.491816120301
27824.39872063359,-6387.331309701794
27824.39872063359,-7576.831309701794
27908.52131545561,-7576.831309701794
29680.02131545561,-8766.331309701794
31451.52131545561,-9955.831309701794
33223.02131545561,-9955.831309701794
34994.52131545561,-9955.831309701794
36766.02131545561,-9955.831309701794
38537.52131545561,-11019.394610844629
38537.52131545561,-11673.500087331951
40309.02131545561,-12863.000087331951
40309.02131545561,-14052.500087331951
40713.999122159716,-15242.000087331951
42485.499122159716,-16431.50008733195
44256.999122159716,-17621.00008733195
46028.499122159716,-18810.50008733195
47799.999122159716,-20000.00008733195
