0,0
1154.0590515333151,0
2925.559051533315,0
4019.431412376871,0
5790.931412376871,0
7562.431412376871,0
9333.93141237687,35.7120823355267
11105.43141237687,1225.2120823355267
12132.86970566045,1225.2120823355267
12724.702662771058,1225.2120823355267
14496.202662771058,1780.2011083735013
14501.18345002504,1780.2011083735013
16272.68345002504,1780.2011083735013
18044.18345002504,1780.2011083735013
19815.68345002504,1782.8239305438226
20446.032555166574,2972.323930543823
22217.532555166574,1782.8239305438228
22217.532555166574,653.792328063997
22217.532555166574,-535.707671936003
22217.532555166574,-1725.207671936003
23123.71368640576,-2914.707671936003
23391.495066215157,-2914.707671936003
25162.995066215157,-2831.157711091839
26204.246053824107,-2831.157711091839
27975.746053824107,-3018.6047106915057
27975.746053824107,-3765.316204465633
27975.746053824107,-4954.816204465633
27975.746053824107,-6144.316204465633
27975.746053824107,-7333.816204465633
28784.840009653726,-8523.316204465633
30556.340009653726,-9712.816204465633
31471.891825975435,-9712.816204465633
33243.391825975435,-9712.816204465633
35014.891825975435,-9712.816204465633
36786.391825975435,-9712.816204465633
38557.891825975435,-10405.850125464865
40329.391825975435,-11595.350125464865
40942.979007988106,-11595.350125464865
42714.479007988106,-10514.129267719603
42714.479007988106,-11693.341881706308
44386.76634568093,-12882.841881706308
45016.97452696458,-14013.397060852707
46123.96324330314,-14771.378542334189
46123.96324330314,-15242.000087331951
46123.96324330314,-16431.50008733195
46123.96324330314,-17621.00008733195
46123.96324330314,-18810.50008733195
47799.999122159716,-20000.00008733195
