0,0
1025.66643669748,0
2797.16643669748,-1189.5
4568.66643669748,-1189.5
6340.16643669748,-835.0745787275437
8111.66643669748,354.42542127245633
9883.16643669748,-261.7459815543393
9883.16643669748,-1451.2459815543393
10278.175201441656,-2640.7459815543393
10278.175201441656,-3756.063650387692
10278.175201441656,-4945.563650387692
10278.175201441656,-6135.063650387692
10278.175201441656,-7324.563650387692
11274.659870385625,-8514.063650387692
13046.159870385625,-9703.563650387692
14025.714697002308,-9045.827005589192
15123.05628816639,-9045.827005589192
16894.55628816639,-8896.442750668855
18666.05628816639,-7706.942750668855
19615.726391259173,-7706.942750668855
21387.226391259173,-7706.942750668855
23108.918518719343,-7706.942750668855
24880.418518719343,-7706.942750668855
26651.918518719343,-7102.716883752268
28423.418518719343,-8292.216883752268
30194.918518719343,-9481.716883752268
31966.418518719343,-9481.716883752268
33737.91851871934,-9481.716883752268
33957.0731578946,-9481.716883752268
35728.5731578946,-9481.716883752268
37500.0731578946,-9628.871522927526
39271.5731578946,-10818.371522927526
41043.0731578946,-12007.871522927526
41043.0731578946,-12005.641907182446
41939.53282196114,-10816.141907182446
42967.23525869966,-11673.500087331951
44738.73525869966,-12863.000087331951
46510.23525869966,-14052.500087331951
46510.23525869966,-15242.000087331951
46510.23525869966,-16431.50008733195
46510.23525869966,-17621.00008733195
46510.23525869966,-18810.50008733195
47799.999122159716,-20000.00008733195
