0,0
563.5581099000301,0
2336.55810990003,0
4109.55810990003,1070.2682227633309
5882.55810990003,1070.2682227633309
7655.55810990003,1070.2682227633309
9428.55810990003,1070.2682227633309
11201.55810990003,1070.2682227633309
12974.55810990003,1070.2682227633309
14747.55810990003,2116.5547067877933
14938.066739422724,2116.5547067877933
16711.066739422724,2116.5547067877933
18484.066739422724,2116.5547067877933
20257.066739422724,2116.5547067877933
22030.066739422724,2425.81287729862
23803.066739422724,3613.81287729862
25572.746514703624,3613.81287729862
27345.746514703624,2726.314465665383
27345.746514703624,1836.5913349310222
26295.15858601878,648.5913349310223
26295.15858601878,480.55657291692296
27776.27933033298,-707.443427083077
27776.27933033298,-957.7259692246735
27776.27933033298,-2145.7259692246735
27776.27933033298,-3333.7259692246735
27776.27933033298,-4521.7259692246735
27776.27933033298,-5709.7259692246735
27776.27933033298,-6897.7259692246735
28708.70367274053,-8085.7259692246735
30481.70367274053,-9273.725969224673
30689.000640920734,-9273.725969224673
32462.000640920734,-9273.725969224673
34235.000640920734,-9273.725969224673
36008.000640920734,-9273.725969224673
37781.000640920734,-9273.725969224673
37781.000640920734,-10268.91714585726
39554.000640920734,-11456.91714585726
39554.000640920734,-12644.91714585726
40541.99969998806,-13832.91714585726
40168.46306671148,-14886.482985057663
40707.99958356542,-15247.999838990247
42480.99958356542,-16435.999838990247
44253.99958356542,-17623.999838990247
46026.99958356542,-18811.999838990247
47799.99958356542,-19999.999838990247
