0,0
1770,-1191
3217.844033343451,-39.13059920343494
3298.297021671236,1151.869400796565
4154.762327040253,1151.869400796565
5924.762327040253,1021.251932680853
7694.762327040253,1021.251932680853
9464.762327040253,1021.251932680853
11234.762327040253,1021.251932680853
13004.762327040253,1021.2519326808529
14774.762327040253,2167.2095751463244
16256.151226650127,2167.2095751463244
16413.80381569155,2167.2095751463244
18183.80381569155,2167.2095751463244
19953.80381569155,2167.2095751463244
21723.80381569155,2963.8326436714824
23493.80381569155,2963.8326436714824
25263.80381569155,2963.8326436714824
27033.80381569155,1834.845354834973
27033.80381569155,1275.7126648525127
27033.80381569155,84.71266485251272
27033.80381569155,-1106.2873351474873
27033.80381569155,-2297.2873351474873
25707.200894548027,-3488.2873351474873
24982.77898287698,-3488.2873351474873
23212.77898287698,-3069.971880445814
23128.794836877656,-2375.0384923809224
21358.794836877656,-3566.0384923809224
23128.794836877656,-4757.038492380922
22456.95791091702,-5610.941960047277
22784.08243553283,-6626.722389771197
24554.08243553283,-7817.722389771197
25144.635387735267,-7817.722389771197
26914.635387735267,-7024.094460998938
28684.635387735267,-8215.094460998938
30454.635387735267,-9406.094460998938
31596.194105010327,-9406.094460998938
33366.19410501033,-9406.094460998938
35136.19410501033,-9406.094460998938
36906.19410501033,-9406.094460998938
38676.19410501033,-10390.07779228374
38676.19410501033,-10471.999367297794
38676.19410501033,-11662.999367297794
38676.19410501033,-12853.999367297794
40446.19410501033,-14044.999367297794
40719.999415116516,-15235.999367297794
42489.999415116516,-16426.999367297794
44259.999415116516,-17617.999367297794
46029.999415116516,-18808.999367297794
47799.999415116516,-19999.999367297794
