0,0
1538.5433763224196,0
3310.0433763224196,850.027415724415
3331.8511786847994,850.027415724415
5103.351178684799,850.027415724415
6874.851178684799,850.027415724415
8646.3511786848,850.027415724415
10417.8511786848,850.027415724415
12189.3511786848,1664.7225406449145
12193.184636134825,1664.7225406449145
13964.684636134825,1664.7225406449145
15736.184636134825,1664.7225406449145
16399.14625059122,1664.7225406449145
18170.64625059122,1664.7225406449145
19942.14625059122,2165.0261102538448
20564.74465733911,2165.0261102538448
22336.24465733911,3354.5261102538448
24107.74465733911,3354.5261102538448
25879.24465733911,3930.8817803569373
25879.24465733911,3134.991955623558
25879.24465733911,1945.4919556235584
26787.48226600704,755.9919556235584
26787.48226600704,182.9924693882649
26787.48226600704,-1006.5075306117351
26787.48226600704,-2196.007530611735
26787.48226600704,-3385.507530611735
28163.839810524376,-4575.007530611735
28163.839810524376,-5065.39172947083
28163.839810524376,-6254.89172947083
28163.839810524376,-7444.39172947083
28464.410257210955,-8633.89172947083
30235.910257210955,-9823.39172947083
30919.63581716972,-9823.39172947083
32691.13581716972,-9823.39172947083
34462.63581716972,-9823.39172947083
36234.13581716972,-9823.39172947083
38005.63581716972,-9823.39172947083
38519.83788574074,-10175.391459871238
40291.33788574074,-11364.891459871238
40303.60640631612,-11364.891459871238
42075.10640631612,-11364.891459871238
43846.60640631612,-11229.29644359339
43846.60640631612,-12069.68469232091
44455.53636363503,-13259.18469232091
44733.74885046003,-13259.18469232091
46505.24885046003,-14052.500087331951
46505.24885046003,-15242.000087331951
46505.24885046003,-16431.50008733195
46505.24885046003,-17621.00008733195
46505.24885046003,-18810.50008733195
47799.999122159716,-20000.00008733195
